tick,health,armor,ammo_bullets,ammo_shells,ammo_cells,ammo_rockets,pos_x,pos_y,pos_z,mom_x,mom_y,mom_z,speed,health_delta,ammo_bullets_delta,ammo_shells_delta,ammo_cells_delta,ammo_rockets_delta,distance_delta,damage_count,attack_down,cheats_flag,god_mode,noclip,infinite_ammo,speedhack,damage_attempts,shots_fired,player_state
9127,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,1,0,0
9130,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9132,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9135,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9137,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9140,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9142,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9145,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9147,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9150,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9152,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9155,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9157,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9160,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9162,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9165,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9167,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9170,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9172,118,138,200,45,0,0,702,-168,0,-153720,49140,0,2.4625,0,0,0,0,0,3.0000,0,0,2,1,0,0,0,1,0,0
9175,118,138,200,45,0,0,695,-165,-5,-153720,49140,-262144,4.6972,0,0,0,0,0,7.3875,0,0,2,1,0,0,0,0,0,0
9177,118,138,200,45,0,0,690,-164,-14,-153720,49140,-393216,6.4857,0,0,0,0,0,4.9250,0,0,2,1,0,0,0,0,0,0
9180,118,138,200,45,0,0,683,-162,-16,-103740,32760,0,1.6600,0,0,0,0,0,6.9458,0,0,2,1,0,0,0,0,0,0
9182,118,138,200,45,0,0,680,-161,-16,-70140,21840,0,1.1209,0,0,0,0,0,3.0231,0,0,2,1,0,0,0,0,0,0
9185,118,138,200,45,0,0,678,-160,-16,-38850,11760,0,0.6194,0,0,0,0,0,2.7943,0,0,2,1,0,0,0,0,0,0
9187,118,138,200,45,0,0,677,-160,-16,-26250,7560,0,0.4168,0,0,0,0,0,1.1273,0,0,2,1,0,0,0,0,0,0
9190,118,138,200,44,0,0,676,-159,-16,-14700,3780,0,0.2316,0,0,-1,0,0,1.0418,0,1,2,1,0,0,0,0,1,0
9192,118,138,200,44,0,0,675,-159,-16,-10080,2310,0,0.1578,0,0,0,0,0,0.4228,0,1,2,1,0,0,0,0,0,0
9195,118,138,200,44,0,0,675,-159,-16,-5880,1050,0,0.0911,0,0,0,0,0,0.3973,0,1,2,1,0,0,0,0,0,0
9197,118,138,200,44,0,0,675,-159,-16,-3990,630,0,0.0616,0,0,0,0,0,0.1659,0,1,2,1,0,0,0,0,0,0
9200,118,138,200,44,0,0,675,-159,-16,0,0,0,0.0000,0,0,0,0,0,0.0616,0,1,2,1,0,0,0,0,0,0
9202,118,138,200,44,0,0,675,-159,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,1,2,1,0,0,0,0,0,0
9205,118,138,200,44,0,0,675,-159,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,1,2,1,0,0,0,0,0,0
9207,118,138,200,44,0,0,677,-159,-16,325974,35063,0,5.0027,0,0,0,0,0,2.7500,0,1,2,1,0,0,0,0,0,0
9210,118,138,200,44,0,0,697,-157,-16,626484,67193,0,9.6142,0,0,0,0,0,20.2253,0,1,2,1,0,0,0,0,0,0
9212,118,138,200,44,0,0,718,-154,0,747640,80350,0,11.4738,0,0,0,0,0,20.2500,0,1,2,1,0,0,0,0,0,0
9215,118,138,200,44,0,0,754,-151,0,861022,68493,0,13.1797,0,0,0,0,0,36.3569,0,1,2,1,0,0,0,0,0,0
