tick,health,armor,ammo_bullets,ammo_shells,ammo_cells,ammo_rockets,pos_x,pos_y,pos_z,mom_x,mom_y,mom_z,speed,health_delta,ammo_bullets_delta,ammo_shells_delta,ammo_cells_delta,ammo_rockets_delta,distance_delta,damage_count,attack_down,cheats_flag,god_mode,noclip,infinite_ammo,speedhack,damage_attempts,shots_fired,player_state
16517,200,124,400,100,600,100,1713,-1169,-64,948672,178263,0,14.7289,0,0,0,0,0,29.1966,0,1,128,0,0,1,0,0,0,0
16520,200,124,400,100,600,100,1757,-1164,-64,280196,-65635,0,4.3912,0,0,0,0,0,43.7283,0,1,128,0,0,1,0,0,0,0
16522,200,124,400,100,600,100,1767,-1167,-64,417711,-275335,0,7.6338,0,0,0,0,0,10.5635,0,1,128,0,0,1,0,0,0,0
16525,200,124,400,100,600,100,1786,-1184,-64,427174,-555879,0,10.6973,0,0,0,0,0,26.0775,0,1,128,0,0,1,0,0,0,0
16527,200,124,400,100,600,100,1802,-1201,-64,723072,-533165,0,13.7083,0,0,0,0,0,22.8506,0,1,128,0,0,1,0,0,0,0
16530,200,124,400,100,600,100,1839,-1225,-64,995862,-512165,0,17.0875,0,0,0,0,0,44.8049,0,1,128,0,0,1,0,0,0,0
16532,200,124,400,100,600,100,1871,-1241,-64,1106037,-503399,0,18.5426,0,0,0,0,0,34.9668,0,1,128,0,0,1,0,0,0,0
16535,200,124,400,100,600,100,1923,-1264,-64,1197627,-519758,0,19.9211,0,0,0,0,0,57.1758,0,1,128,0,0,1,0,0,0,0
16537,200,124,400,100,600,100,1960,-1280,-64,1200025,-593626,0,20.4288,0,0,0,0,0,40.1375,0,1,128,0,0,1,0,0,1,0
16540,200,124,400,100,600,100,2013,-1310,-64,1068544,-811599,0,20.4745,0,0,0,0,0,61.4523,0,1,128,0,0,1,0,0,0,0
16542,200,124,400,100,600,100,2044,-1336,-64,-75051,-167634,0,2.8025,0,0,0,0,0,40.0912,0,1,128,0,0,1,0,0,0,0
16545,200,124,400,100,600,100,2037,-1349,-64,-274173,-477207,0,8.3978,0,0,0,0,0,14.7294,0,1,128,0,0,1,0,0,0,0
16547,200,124,400,100,600,100,2028,-1365,-64,-350189,-604547,0,10.6605,0,0,0,0,0,18.0391,0,1,128,0,0,1,0,0,0,0
16550,200,124,400,100,600,100,2011,-1394,-64,-419489,-722357,0,12.7461,0,0,0,0,0,34.3414,0,1,128,0,0,1,0,0,0,0
16552,200,124,400,100,600,100,1998,-1417,-64,-441447,-773126,0,13.5846,0,0,0,0,0,25.9532,0,1,128,0,0,1,0,0,0,0
16555,200,124,400,100,600,100,1984,-1457,-64,-79186,-1040380,0,15.9209,0,0,0,0,0,42.1726,0,1,128,0,0,1,0,0,0,0
16557,200,124,400,100,600,100,1983,-1489,-64,-16196,-1162132,0,17.7344,0,0,0,0,0,32.7929,0,1,128,0,0,1,0,0,0,0
16560,200,124,400,100,600,100,1976,-1538,-64,-389392,-877259,0,14.6453,0,0,0,0,0,49.354,0,1,128,0,0,1,0,0,0,0
16562,200,124,400,100,600,100,1963,-1564,-64,-572403,-697052,0,13.7628,0,0,0,0,0,28.6628,0,1,128,0,0,1,0,0,0,0
16565,200,124,400,100,600,100,1933,-1592,-64,-752835,-490446,0,13.71,0,0,0,0,0,40.8464,0,1,128,0,0,1,0,0,0,0
16567,200,124,400,100,600,100,1910,-1606,-64,-828152,-395864,0,14.0061,0,0,0,0,0,27.5397,0,1,128,0,0,1,0,0,0,0
16570,200,124,400,100,600,100,1871,-1623,-64,-899284,-299637,0,14.4636,0,0,0,0,0,42.4597,0,1,128,0,0,1,0,0,0,0
16572,200,124,400,100,600,100,1843,-1632,-64,-928054,-260577,0,14.7086,0,0,0,0,0,29.0545,0,1,128,0,0,1,0,0,0,0
16575,200,124,400,100,600,100,1800,-1643,-64,-947584,-234327,-131072,15.0282,0,0,0,0,0,44.4079,0,0,128,0,0,1,0,0,0,0
16577,200,124,400,100,600,100,1771,-1650,-69,-947584,-234327,-262144,15.4223,0,0,0,0,0,29.789,0,0,128,0,0,1,0,0,0,0
16580,200,124,400,100,600,100,1728,-1661,-84,-947584,-234327,-458752,16.4574,0,0,0,0,0,44.6836,0,1,128,0,0,1,0,0,1,0
16582,200,124,400,100,600,100,1701,-1661,-64,-838944,29943,0,12.8094,0,0,0,0,0,26.2834,0,1,128,0,0,1,0,0,0,0
16585,200,124,400,100,600,100,1662,-1659,-64,-908044,80486,0,13.91,0,0,0,0,0,39.6652,0,1,128,0,0,1,0,0,0,0
16587,200,124,400,100,600,100,1634,-1656,-64,-935764,101906,0,14.363,0,0,0,0,0,28.0692,0,1,128,0,0,1,0,0,0,0
16590,200,124,400,100,600,100,1591,-1651,-64,-961384,121646,0,14.7865,0,0,0,0,0,43.5668,0,1,128,0,0,1,0,0,0,0
16592,200,124,400,100,600,100,1561,-1648,-64,-950497,303376,0,15.2243,0,0,0,0,0,29.6675,0,1,128,0,0,1,0,0,0,0
16595,200,124,400,100,600,100,1517,-1628,-64,-968060,402162,0,15.9954,0,0,0,0,0,47.8445,0,1,128,0,0,1,0,0,0,0
16597,200,124,400,100,600,100,1489,-1621,-64,-786982,-172213,0,12.2925,0,0,0,0,0,29.3069,0,1,128,0,0,1,0,0,0,0
16600,200,124,400,100,600,100,1463,-1634,-64,-189631,-471946,0,7.7609,0,0,0,0,0,28.8415,0,1,128,0,0,1,0,0,0,0
16602,200,124,400,100,600,100,1457,-1644,-64,-306600,-42765,0,4.7236,0,0,0,0,0,12.7495,0,1,128,0,0,1,0,0,0,0
16605,200,124,400,100,600,100,1441,-1640,-64,-414540,352665,0,8.3047,0,0,0,0,0,16.6253,0,1,128,0,0,1,0,0,0,0
16607,200,124,400,100,600,100,1428,-1627,-64,-458010,512055,0,10.4828,0,0,0,0,0,17.7707,0,1,128,0,0,1,0,0,0,0
16610,200,124,400,100,600,100,1406,-1601,-64,-498120,659055,0,12.6056,0,0,0,0,0,33.824,0,1,128,0,0,1,0,0,0,0
16612,200,124,400,100,600,100,1391,-1581,-64,-514290,718275,0,13.4798,0,0,0,0,0,25.6893,0,1,128,0,0,1,0,0,0,0
16615,200,124,400,100,600,100,1369,-1546,-64,-254025,951794,0,15.0316,0,0,0,0,0,41.3456,0,1,128,0,0,1,0,0,0,0
16617,200,124,400,100,600,100,1364,-1518,-64,103815,819209,0,12.6001,0,0,0,0,0,28.3349,0,1,128,0,0,1,0,0,1,0
16620,200,124,400,100,600,100,1375,-1482,-64,431814,699868,0,12.5482,0,0,0,0,0,36.9015,0,1,128,0,0,1,0,0,0,0
16622,200,124,400,100,600,100,1387,-1468,-64,157290,0,0,2.4001,0,0,0,0,0,18.6448,0,1,128,0,0,1,0,0,0,0
16625,200,124,400,100,600,100,1393,-1468,-64,86520,0,0,1.3202,0,0,0,0,0,5.9793,0,1,128,0,0,1,0,0,0,0
16627,200,124,400,100,600,100,1395,-1468,-64,57960,0,0,0.8844,0,0,0,0,0,2.4001,0,1,128,0,0,1,0,0,0,0
16630,200,124,400,100,600,100,1400,-1467,-64,346683,91829,0,5.4724,0,0,0,0,0,4.9022,0,1,128,0,0,1,0,0,0,0
16632,200,124,400,100,600,100,1412,-1464,-64,548073,153359,0,8.6842,0,0,0,0,0,12.7094,0,1,128,0,0,1,0,0,0,0
16635,200,124,400,100,600,100,1433,-1458,-64,302190,84420,0,4.7876,0,0,0,0,0,21.6446,0,1,128,0,0,1,0,0,0,0
16637,200,124,400,100,600,100,1441,-1456,-64,203070,56490,0,3.2163,0,0,0,0,0,8.7129,0,1,128,0,0,1,0,0,0,0
16640,200,124,400,100,600,100,1449,-1453,-64,111930,30870,0,1.7717,0,0,0,0,0,8.0145,0,1,128,0,0,1,0,0,0,0
16642,200,124,400,100,600,100,1455,-1452,-64,403235,23498,0,6.1633,0,0,0,0,0,5.9239,0,1,128,0,0,1,0,0,0,0
16645,200,124,400,100,600,100,1478,-1452,-64,671615,16778,0,10.2512,0,0,0,0,0,23.1121,0,1,128,0,0,1,0,0,0,0
16647,200,124,400,100,600,100,1499,-1448,-64,776846,342103,0,12.9522,0,0,0,0,0,21.6216,0,1,128,0,0,1,0,0,0,0
16650,200,124,400,100,600,100,1529,-1428,-64,406350,456540,0,9.326,0,0,0,0,0,35.6874,0,1,128,0,0,1,0,0,1,0
16652,200,124,400,100,600,100,1540,-1415,-64,333270,374430,-131072,7.9059,0,0,0,0,0,16.9747,0,1,128,0,0,1,0,0,0,0
16655,200,124,400,100,600,100,1555,-1398,-73,333270,374430,-327680,9.138,0,0,0,0,0,22.9461,0,1,128,0,0,1,0,0,0,0
16657,200,124,400,100,600,100,1565,-1386,-84,333270,374430,-458752,10.3683,0,0,0,0,0,15.2974,0,1,128,0,0,1,0,0,0,0
16660,200,124,400,100,600,100,1580,-1369,-108,333270,374430,-655360,12.5898,0,0,0,0,0,22.9461,0,1,128,0,0,1,0,0,0,0
16662,200,124,400,100,600,100,1591,-1358,-129,333270,374430,-786432,14.2303,0,0,0,0,0,15.2974,0,1,128,0,0,1,0,0,0,0
16665,200,124,400,100,600,100,1606,-1343,-168,185958,46428,-983040,15.2824,0,0,0,0,0,21.6449,0,1,128,0,0,1,0,0,0,0
16667,200,124,400,100,600,100,1612,-1341,-192,185958,46428,0,2.9246,0,0,0,0,0,5.8492,0,1,128,0,0,1,0,0,0,0
16670,200,124,400,100,600,100,1625,-1338,-192,453519,138959,0,7.2377,0,0,0,0,0,13.4054,0,1,128,0,0,1,0,0,0,0
16672,200,124,400,100,600,100,1640,-1336,-192,596927,159554,0,9.4281,0,0,0,0,0,15.2628,0,1,128,0,0,1,0,0,0,0
16675,200,124,400,100,600,100,1670,-1328,-192,762936,204768,0,12.0535,0,0,0,0,0,31.2549,0,1,128,0,0,1,0,0,0,0
16677,200,124,400,100,600,100,1693,-1319,-192,753525,534415,0,14.096,0,0,0,0,0,24.8549,0,1,128,0,0,1,0,0,0,0
16680,200,124,400,100,600,100,1727,-1290,-192,597109,745615,0,14.5758,0,0,0,0,0,43.8566,0,1,128,0,0,1,0,0,1,0
16682,200,124,400,100,600,100,1745,-1267,-192,636208,727647,0,14.7485,0,0,0,0,0,29.2801,0,1,128,0,0,1,0,0,0,0
16685,200,124,400,100,600,100,1769,-1240,-192,350910,401520,0,8.1368,0,0,0,0,0,36.7671,0,1,128,0,0,1,0,0,0,0
16687,200,124,400,100,600,100,1779,-1229,-192,235830,270060,0,5.4708,0,0,0,0,0,14.8088,0,1,128,0,0,1,0,0,0,0
16690,200,124,400,100,600,100,1781,-1222,-192,-253191,-86211,0,4.0812,0,0,0,0,0,6.6452,0,1,128,0,0,1,0,0,0,0
16692,200,124,400,100,600,100,1772,-1226,-192,-450381,-229641,0,7.714,0,0,0,0,0,10.133,0,1,128,0,0,1,0,0,0,0
16695,200,124,400,100,600,100,1748,-1239,-192,-636410,-354141,0,11.1131,0,0,0,0,0,26.9794,0,1,128,0,0,1,0,0,0,0
16697,200,124,400,100,600,100,1728,-1250,-192,-729915,-367030,0,12.4664,0,0,0,0,0,22.9744,0,1,128,0,0,1,0,0,0,0
16700,200,124,400,100,600,100,1700,-1264,-192,-403200,-202860,0,6.8871,0,0,0,0,0,31.0886,0,1,128,0,0,1,0,0,0,0
16702,200,124,400,100,600,100,1692,-1271,-192,-58380,-174300,0,2.8048,0,0,0,0,0,10.2536,0,1,128,0,0,1,0,0,0,0
16705,200,124,400,100,600,100,1690,-1277,-192,-32550,-96390,0,1.5524,0,0,0,0,0,6.9969,0,1,128,0,0,1,0,0,0,0
16707,200,124,400,100,600,100,1689,-1280,-192,-22050,-65100,0,1.0488,0,0,0,0,0,2.8282,0,1,128,0,0,1,0,0,0,0
