tick,health,armor,ammo_bullets,ammo_shells,ammo_cells,ammo_rockets,pos_x,pos_y,pos_z,mom_x,mom_y,mom_z,speed,health_delta,ammo_bullets_delta,ammo_shells_delta,ammo_cells_delta,ammo_rockets_delta,distance_delta,damage_count,attack_down,cheats_flag,god_mode,noclip,infinite_ammo,speedhack,damage_attempts,shots_fired,player_state
4761,100,100,200,29,0,0,-2250,-2740,256,815331,20837,0,12.445,0,0,0,0,0,23.0433,0,0,2,1,0,0,0,0,0,0
4764,100,100,200,29,0,0,-2212,-2736,256,800506,280527,0,12.9431,0,0,0,0,0,38.0883,0,0,2,1,0,0,0,0,0,0
4766,100,100,200,29,0,0,-2188,-2726,256,871202,363933,0,14.4068,0,0,0,0,0,25.8258,0,0,2,1,0,0,0,0,0,0
4769,100,100,200,29,0,0,-2145,-2709,256,1101992,334113,0,17.5709,0,0,0,0,0,46.7399,0,0,2,1,0,0,0,0,0,0
4771,100,100,200,29,0,0,-2110,-2699,256,1194812,322143,0,18.8824,0,0,0,0,0,35.8596,0,0,2,1,0,0,0,0,0,0
4774,100,100,200,29,0,0,-2068,-2685,256,102979,320523,0,5.137,0,0,0,0,0,44.4155,0,0,2,1,0,0,0,0,0,0
4776,100,100,200,29,0,0,-2068,-2676,256,247236,310150,0,6.0522,0,0,0,0,0,9.3862,0,0,2,1,0,0,0,0,0,0
4779,100,100,200,29,0,0,-2068,-2677,256,158218,-156013,0,3.3905,0,0,0,0,0,0.9715,0,0,2,1,0,0,0,0,0,0
4781,100,100,200,29,0,0,-2068,-2682,256,0,-170520,0,2.6019,0,0,0,0,0,5.5045,0,0,2,1,0,0,0,0,0,0
4784,100,100,200,29,0,0,-2068,-2689,256,151742,-191735,0,3.731,0,0,0,0,0,6.4952,0,0,2,1,0,0,0,0,0,0
4786,100,100,200,29,0,0,-2061,-2696,256,354889,-337685,0,7.4749,0,0,0,0,0,9.4804,0,0,2,1,0,0,0,0,0,0
4789,100,100,200,29,0,0,-2042,-2714,256,392700,-369810,0,8.2309,0,0,0,0,0,26.3927,0,0,2,1,0,0,0,0,0,0
4791,100,100,200,29,0,0,-2029,-2722,256,432720,31407,0,6.6202,0,0,0,0,0,14.8461,0,0,2,1,0,0,0,0,0,0
4794,100,100,200,29,0,0,-2011,-2713,256,303976,458244,0,8.3908,0,0,0,0,0,20.4162,0,0,2,1,0,0,0,0,0,0
4796,100,100,200,29,0,0,-2003,-2698,256,170939,634516,0,10.0271,0,0,0,0,0,17.5268,0,0,2,1,0,0,0,0,0,0
4799,100,100,200,29,0,0,-1990,-2665,256,483287,852163,0,14.9485,0,0,0,0,0,35.3846,0,0,2,1,0,0,0,0,0,0
4801,100,100,200,29,0,0,-1974,-2638,256,611709,938085,0,17.0884,0,0,0,0,0,31.0576,0,0,2,1,0,0,0,0,0,0
4804,100,100,200,29,0,0,-1947,-2594,256,397373,978378,0,16.1132,0,0,0,0,0,51.7514,0,0,2,1,0,0,0,0,0,0
4806,100,100,200,29,0,0,-1936,-2564,256,221813,982998,0,15.3765,0,0,0,0,0,31.7385,0,0,2,1,0,0,0,0,0,0
4809,100,100,200,29,0,0,-1929,-2519,256,59903,987408,0,15.0944,0,0,0,0,0,45.6687,0,0,2,1,0,0,0,0,0,0
4811,100,100,200,29,0,0,-1927,-2489,256,-5273,989318,0,15.096,0,0,0,0,0,30.1765,0,0,2,1,0,0,0,0,0,0
4814,100,100,200,29,0,0,-1928,-2444,256,-39425,993294,0,15.1684,0,0,0,0,0,45.3428,0,0,2,1,0,0,0,0,0,0
4816,100,100,200,29,0,0,-1929,-2414,256,227074,917519,0,14.4226,0,0,0,0,0,30.3203,0,0,2,1,0,0,0,0,0,0
4819,100,100,200,29,0,0,-1910,-2378,256,751836,473701,0,13.5593,0,0,0,0,0,40.9233,0,0,2,1,0,0,0,0,0,0
4821,100,100,200,29,0,0,-1885,-2366,256,945996,172311,0,14.6723,0,0,0,0,0,27.3556,0,0,2,1,0,0,0,0,0,0
4824,100,100,200,29,0,0,-1839,-2363,256,1122460,-112685,0,17.2135,0,0,0,0,0,46.4453,0,0,2,1,0,0,0,0,0,0
4826,100,100,200,29,0,0,-1804,-2367,256,1193650,-227765,0,18.5423,0,0,0,0,0,35.1279,0,0,2,1,0,0,0,0,0,0
4829,100,100,200,29,0,0,-1748,-2379,256,1259170,-333605,0,19.8763,0,0,0,0,0,57.1022,0,0,2,1,0,0,0,0,0,0
4831,100,100,200,29,0,0,-1709,-2390,256,1286200,-374150,0,20.4394,0,0,0,0,0,40.0599,0,0,2,1,0,0,0,0,0,0
4834,100,100,200,29,0,0,-1650,-2408,256,1234266,-275422,0,19.2966,0,0,0,0,0,61.9049,0,0,2,1,0,0,0,0,0,0
4836,100,100,200,29,0,0,-1616,-2415,256,830340,-185430,0,12.9821,0,0,0,0,0,35.1248,0,0,2,1,0,0,0,0,0,0
4839,100,100,200,29,0,0,-1584,-2422,256,458220,-102690,0,7.1653,0,0,0,0,0,32.3645,0,0,2,1,0,0,0,0,0,0
4841,100,100,200,29,0,0,-1570,-2426,254,458220,-102690,-196608,7.768,0,0,0,0,0,14.3306,0,0,2,1,0,0,0,0,0,0
4844,100,100,200,29,0,0,-1549,-2430,242,458220,-102690,-393216,9.3457,0,0,0,0,0,21.4959,0,0,2,1,0,0,0,0,0,0
4846,100,100,200,29,0,0,-1535,-2433,229,458220,-102690,-524288,10.7397,0,0,0,0,0,14.3306,0,0,2,1,0,0,0,0,0,0
4849,100,100,200,29,0,0,-1514,-2438,202,458220,-102690,-720896,13.1279,0,0,0,0,0,21.4959,0,0,2,1,0,0,0,0,0,0
4851,100,100,200,29,0,0,-1500,-2441,179,458220,-102690,-851968,14.8439,0,0,0,0,0,14.3306,0,0,2,1,0,0,0,0,0,0
4854,100,100,200,29,0,0,-1480,-2445,137,145228,0,-1048576,16.1527,0,0,0,0,0,21.169,0,0,2,1,0,0,0,0,0,0
4856,100,100,200,29,0,0,-1475,-2445,104,145228,0,-1179648,18.1359,0,0,0,0,0,4.432,0,0,2,1,0,0,0,0,0,0
4859,100,100,200,29,0,0,-1469,-2445,47,145228,0,-1376256,21.1166,0,0,0,0,0,6.648,0,0,2,1,0,0,0,0,0,0
4861,100,100,200,29,0,0,-1464,-2445,4,145228,0,-1507328,23.1065,0,0,0,0,0,4.432,0,0,2,1,0,0,0,0,0,0
4864,100,100,200,29,0,0,-1455,-2445,0,418808,65945,0,6.4692,0,0,0,0,0,8.9629,0,0,2,1,0,0,0,0,0,0
4866,100,100,200,29,0,0,-1441,-2442,0,601844,115175,0,9.3501,0,0,0,0,0,14.5183,0,0,2,1,0,0,0,0,0,0
4869,100,100,200,29,0,0,-1410,-2436,0,771042,158601,0,12.0115,0,0,0,0,0,31.0567,0,0,2,1,0,0,0,0,0,0
4871,100,100,200,29,0,0,-1386,-2431,0,839082,176241,0,13.0827,0,0,0,0,0,24.6114,0,0,2,1,0,0,0,0,0,0
4874,100,100,200,29,0,0,-1347,-2423,0,902110,192277,0,14.0743,0,0,0,0,0,40.3687,0,0,2,1,0,0,0,0,0,0
4876,100,100,200,29,0,0,-1319,-2417,0,926978,201215,0,14.474,0,0,0,0,0,28.3668,0,0,2,1,0,0,0,0,0,0
4879,100,100,200,29,0,0,-1276,-2407,0,937243,252967,0,14.813,0,0,0,0,0,43.8251,0,0,2,1,0,0,0,0,0,0
